INFO  2020-05-18 13:37:54,474 [10   ] NetCore.StaticFiles.StaticFileMiddleware - Sending file. Request path: '/css/style.css'. Physical path: 'D:\MyProject\ABP\ABPSite\5.4.0\aspnet-core\src\MyABPSite.Web.Mvc\wwwroot\css\style.css'
INFO  2020-05-18 13:37:54,481 [10   ] Microsoft.AspNetCore.Hosting.Diagnostics - Request finished in 16.6141ms 200 text/css
INFO  2020-05-18 13:37:54,483 [5    ] Microsoft.AspNetCore.Hosting.Diagnostics - Request starting HTTP/1.1 GET http://localhost:62114/libs/bootstrap/dist/js/bootstrap.bundle.js  
INFO  2020-05-18 13:37:54,486 [13   ] tion.Cookies.CookieAuthenticationHandler - Identity.Application was not authenticated. Failure message: Unprotect ticket failed
INFO  2020-05-18 13:37:54,492 [13   ] Microsoft.AspNetCore.Hosting.Diagnostics - Request finished in 24.8078ms 404 
INFO  2020-05-18 13:37:54,495 [5    ] tion.Cookies.CookieAuthenticationHandler - Identity.Application was not authenticated. Failure message: Unprotect ticket failed
INFO  2020-05-18 13:37:54,497 [17   ] Microsoft.AspNetCore.Hosting.Diagnostics - Request starting HTTP/1.1 GET http://localhost:62114/libs/admin-lte/dist/js/adminlte.js  
INFO  2020-05-18 13:37:54,513 [10   ] Microsoft.AspNetCore.Hosting.Diagnostics - Request starting HTTP/1.1 GET http://localhost:62114/libs/block-ui/jquery.blockUI.js  
INFO  2020-05-18 13:37:54,514 [5    ] Microsoft.AspNetCore.Hosting.Diagnostics - Request finished in 27.3866ms 404 
INFO  2020-05-18 13:37:54,520 [4    ] Microsoft.AspNetCore.Hosting.Diagnostics - Request starting HTTP/1.1 GET http://localhost:62114/libs/spin/spin.js  
INFO  2020-05-18 13:37:54,522 [17   ] tion.Cookies.CookieAuthenticationHandler - Identity.Application was not authenticated. Failure message: Unprotect ticket failed
INFO  2020-05-18 13:37:54,526 [4    ] tion.Cookies.CookieAuthenticationHandler - Identity.Application was not authenticated. Failure message: Unprotect ticket failed
INFO  2020-05-18 13:37:54,528 [10   ] tion.Cookies.CookieAuthenticationHandler - Identity.Application was not authenticated. Failure message: Unprotect ticket failed
